state,indicator_id,field,expected,got,match,pdf_url
Himachal Pradesh,grants_in_aid,actuals,3674.7,3674.7,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,grants_in_aid,pct_current,35.88,35.88,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,grants_in_aid,pct_prev,37.02,37.02,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_receipts,be,,10365.61,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_receipts,actuals,,5316.01,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_receipts,pct_current,,51.29,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_receipts,pct_prev,,43.31,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,recovery_loans,be,27.63,27.63,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,recovery_loans,actuals,23.46,23.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,recovery_loans,pct_current,84.91,84.91,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,recovery_loans,pct_prev,25.84,25.84,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,borrowings,be,10337.98,10337.98,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,borrowings,actuals,5291.97,5291.97,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,borrowings,pct_current,51.19,51.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,borrowings,pct_prev,43.31,43.31,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_receipts,be,,52708.58,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_receipts,actuals,,21035.77,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_receipts,pct_current,,39.91,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_receipts,pct_prev,,38.44,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_expenditure,be,,48733.04,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_expenditure,actuals,,19663.09,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_expenditure,pct_current,,40.35,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_expenditure,pct_prev,,40.29,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,interest_payments,be,6738.85,6738.85,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,interest_payments,actuals,1860.71,1860.71,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,interest_payments,pct_current,27.61,27.61,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,interest_payments,pct_prev,28.03,28.03,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,salaries_wages,be,15009.15,15009.15,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,salaries_wages,actuals,6404.55,6404.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,salaries_wages,pct_current,42.67,42.67,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,salaries_wages,pct_prev,42.99,42.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,pension,be,11577.43,11577.43,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,pension,actuals,4608.25,4608.25,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,pension,pct_current,39.8,39.8,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,pension,pct_prev,45.32,45.32,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,subsidy,be,1562.0,1562.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,subsidy,actuals,1460.61,1460.61,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,subsidy,pct_current,93.51,93.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,subsidy,pct_prev,48.44,48.44,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_expenditure,be,,3941.13,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_expenditure,actuals,,1327.94,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_expenditure,pct_current,,33.69,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,capital_expenditure,pct_prev,,24.79,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_expenditure,be,,52708.57,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_expenditure,actuals,,21035.77,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_expenditure,pct_current,,39.91,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,total_expenditure,pct_prev,,38.44,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,loans_advances_disbursed,be,,34.4,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,loans_advances_disbursed,actuals,,44.74,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,loans_advances_disbursed,pct_current,,130.06,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,loans_advances_disbursed,pct_prev,,18.76,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_surplus_deficit,be,,-6390.07,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_surplus_deficit,actuals,,-3943.33,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_surplus_deficit,pct_current,,61.71,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,revenue_surplus_deficit,pct_prev,,69.19,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,fiscal_deficit,be,,-10337.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,fiscal_deficit,actuals,,-5291.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,fiscal_deficit,pct_current,,51.19,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,fiscal_deficit,pct_prev,,43.31,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,primary_deficit,be,,-3599.12,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,primary_deficit,actuals,,-3431.26,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,primary_deficit,pct_current,,95.34,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Himachal Pradesh,primary_deficit,pct_prev,,64.41,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-Eng-08-2025-068d4c120ebb881-98952092.pdf
Jharkhand,revenue_receipts,be,1.0,131979.14,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,revenue_receipts,actuals,131979.14,6363.34,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,revenue_receipts,pct_current,6363.34,4.82,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,revenue_receipts,pct_prev,4.82,5.14,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,tax_revenue,be,89061.65,89061.65,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,tax_revenue,actuals,5281.92,5281.92,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,tax_revenue,pct_current,5.93,5.93,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,tax_revenue,pct_prev,6.15,6.15,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sgst,be,22324.69,22324.69,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sgst,actuals,1268.79,1268.79,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sgst,pct_current,5.68,5.68,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sgst,pct_prev,8.94,8.94,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,stamps_registration,be,1498.17,1498.17,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,stamps_registration,actuals,113.98,113.98,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,stamps_registration,pct_current,7.61,7.61,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,stamps_registration,pct_prev,6.55,6.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,land_revenue,be,1798.75,1798.75,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,land_revenue,actuals,58.98,58.98,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,land_revenue,pct_current,3.28,3.28,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,land_revenue,pct_prev,2.22,2.22,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sales_tax,be,9305.0,9305.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sales_tax,actuals,370.06,370.06,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sales_tax,pct_current,3.98,3.98,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,sales_tax,pct_prev,3.19,3.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,state_excise,be,2999.82,2999.82,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,state_excise,actuals,117.53,117.53,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,state_excise,pct_current,3.92,3.92,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,state_excise,pct_prev,7.36,7.36,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,union_taxes_share,be,,47041.38,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,union_taxes_share,actuals,,2702.98,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,union_taxes_share,pct_current,,5.75,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,union_taxes_share,pct_prev,,5.73,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,other_taxes,be,4093.84,4093.84,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,other_taxes,actuals,649.6,649.6,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,other_taxes,pct_current,15.87,15.87,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,other_taxes,pct_prev,7.12,7.12,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,non_tax_revenue,be,,25852.58,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,non_tax_revenue,actuals,,1048.09,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,non_tax_revenue,pct_current,,4.05,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,non_tax_revenue,pct_prev,,5.78,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,grants_in_aid,be,17064.91,17064.91,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,grants_in_aid,actuals,33.33,33.33,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,grants_in_aid,pct_current,2.0,0.2,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,grants_in_aid,pct_prev,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,capital_receipts,be,2.0,11500.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,capital_receipts,actuals,11500.0,-456.37,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,capital_receipts,pct_current,456.37,-3.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,capital_receipts,pct_prev,3.97,-0.07,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,recovery_loans,be,246.56,246.56,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,recovery_loans,actuals,7.73,7.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
Jharkhand,recovery_loans,pct_current,3.14,3.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-0682dbc727c4916-76163651.pdf
